gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,atq,cheq,ltq,costat
010639,2007-04-30,2007,1,INDL,C,D,STD,892335936,USD,2007Q1,2007Q1,8281.0000,379.0000,8827.0000,A
010639,2007-07-31,2007,2,INDL,C,D,STD,892335936,USD,2007Q2,2007Q2,8224.0000,230.0000,8804.0000,A
010639,2007-10-31,2007,3,INDL,C,D,STD,892335936,USD,2007Q3,2007Q3,9632.0000,240.0000,10239.0000,A
010639,2008-01-31,2007,4,INDL,C,D,STD,892335936,USD,2007Q4,2007Q4,8952.0000,919.0000,9188.0000,A
010639,2008-04-30,2008,1,INDL,C,D,STD,892335936,USD,2008Q1,2008Q1,8641.0000,428.0000,8913.0000,A
010639,2008-07-31,2008,2,INDL,C,D,STD,892335936,USD,2008Q2,2008Q2,8473.0000,387.0000,8807.0000,A
010639,2008-10-31,2008,3,INDL,C,D,STD,892335936,USD,2008Q3,2008Q3,9206.0000,213.0000,9762.0000,A
010639,2009-01-31,2008,4,INDL,C,D,STD,892335936,USD,2008Q4,2008Q4,8411.0000,783.0000,8563.0000,A
010639,2009-04-30,2009,1,INDL,C,D,STD,892335936,USD,2009Q1,2009Q1,8303.0000,470.0000,8494.0000,A
010639,2009-07-31,2009,2,INDL,C,D,STD,892335936,USD,2009Q2,2009Q2,8172.0000,149.0000,8277.0000,A
010639,2009-10-31,2009,3,INDL,C,D,STD,892335936,USD,2009Q3,2009Q3,9342.0000,222.0000,9484.0000,A
010639,2010-01-31,2009,4,INDL,C,D,STD,892335936,USD,2009Q4,2009Q4,8577.0000,1126.0000,8460.0000,A
010639,2010-04-30,2010,1,INDL,C,D,STD,892335936,USD,2010Q1,2010Q1,8252.0000,519.0000,8214.0000,A
010639,2010-07-31,2010,2,INDL,C,D,STD,892335936,USD,2010Q2,2010Q2,8096.0000,176.0000,8057.0000,A
010639,2010-10-31,2010,3,INDL,C,D,STD,892335936,USD,2010Q3,2010Q3,9641.0000,272.0000,9644.0000,A
010639,2011-01-31,2010,4,INDL,C,D,STD,892335936,USD,2010Q4,2010Q4,8832.0000,1013.0000,8489.0000,A
010639,2011-04-30,2011,1,INDL,C,D,STD,892335936,USD,2011Q1,2011Q1,8779.0000,496.0000,8440.0000,A
010671,2004-06-30,2004,2,INDL,C,D,STD,87807B107,CAD,2004Q2,2004Q2,21079.0000,995.0000,13500.0000,A
010671,2004-09-30,2004,3,INDL,C,D,STD,87807B107,CAD,2004Q3,2004Q3,20865.0000,1132.0000,13193.0000,A
010671,2004-12-31,2004,4,INDL,C,D,STD,87807B107,CAD,2004Q4,2004Q4,22130.0000,188.0000,14430.0000,A
010671,2005-03-31,2005,1,INDL,C,D,STD,87807B107,CAD,2005Q1,2005Q1,22430.0000,626.0000,15294.0000,A
010671,2005-06-30,2005,2,INDL,C,D,STD,87807B107,CAD,2005Q2,2005Q2,22643.0000,210.0000,15437.0000,A
010671,2005-09-30,2005,3,INDL,C,D,STD,87807B107,CAD,2005Q3,2005Q3,22152.0000,241.0000,14697.0000,A
010671,2005-12-31,2005,4,INDL,C,D,STD,87807B107,CAD,2005Q4,2005Q4,24113.0000,212.0000,16124.0000,A
010671,2006-03-31,2006,1,INDL,C,D,STD,87807B107,CAD,2006Q1,2006Q1,24119.0000,361.0000,16001.0000,A
010671,2006-06-30,2006,2,INDL,C,D,STD,87807B107,CAD,2006Q2,2006Q2,24566.0000,314.0000,16374.0000,A
010671,2006-09-30,2006,3,INDL,C,D,STD,87807B107,CAD,2006Q3,2006Q3,24787.0000,342.0000,16449.0000,A
010671,2006-12-31,2006,4,INDL,C,D,STD,87807B107,CAD,2006Q4,2006Q4,25909.0000,399.0000,17453.0000,A
010671,2007-03-31,2007,1,INDL,C,D,STD,87807B107,CAD,2007Q1,2007Q1,31102.0000,350.0000,20645.0000,A
010671,2007-06-30,2007,2,INDL,C,D,STD,87807B107,CAD,2007Q2,2007Q2,30322.0000,340.0000,19947.0000,A
010671,2007-09-30,2007,3,INDL,C,D,STD,87807B107,CAD,2007Q3,2007Q3,29830.0000,255.0000,19347.0000,A
010671,2007-12-31,2007,4,INDL,C,D,STD,87807B107,CAD,2007Q4,2007Q4,30330.0000,504.0000,19546.0000,A
010671,2008-03-31,2008,1,INDL,C,D,STD,87807B107,CAD,2008Q1,2008Q1,30872.0000,639.0000,19645.0000,A
010671,2008-06-30,2008,2,INDL,C,D,STD,87807B107,CAD,2008Q2,2008Q2,32855.0000,1959.0000,20245.0000,A
010671,2008-09-30,2008,3,INDL,C,D,STD,87807B107,CAD,2008Q3,2008Q3,35271.0000,752.0000,22350.0000,A
010671,2008-12-31,2008,4,INDL,C,D,STD,87807B107,CAD,2008Q4,2008Q4,39414.0000,1308.0000,25322.0000,A
010671,2009-03-31,2009,1,INDL,C,D,STD,87807B107,CAD,2009Q1,2009Q1,43351.0000,2232.0000,29059.0000,A
010671,2009-06-30,2009,2,INDL,C,D,STD,87807B107,CAD,2009Q2,2009Q2,44273.0000,3482.0000,28151.0000,A
010671,2009-09-30,2009,3,INDL,C,D,STD,87807B107,CAD,2009Q3,2009Q3,44156.0000,2406.0000,27512.0000,A
010671,2009-12-31,2009,4,INDL,C,D,STD,87807B107,CAD,2009Q4,2009Q4,43841.0000,997.0000,26908.0000,A
010671,2010-03-31,2010,1,INDL,C,D,STD,87807B107,CAD,2010Q1,2010Q1,44421.0000,736.0000,27219.0000,A
010671,2010-06-30,2010,2,INDL,C,D,STD,87807B107,CAD,2010Q2,2010Q2,46028.0000,1211.0000,28246.0000,A
010671,2010-09-30,2010,3,INDL,C,D,STD,87807B107,CAD,2010Q3,2010Q3,46618.0000,1094.0000,28763.0000,A
010671,2010-12-31,2010,4,INDL,C,D,STD,87807B107,CAD,2010Q4,2010Q4,46589.0000,764.0000,28705.0000,A
010671,2011-03-31,2011,1,INDL,C,D,STD,87807B107,CAD,2011Q1,2011Q1,45991.0000,576.0000,27939.0000,A
010726,2004-06-30,2004,2,INDL,C,D,STD,896047503,USD,2004Q2,2004Q2,13949.0800,115.6660,7287.8210,I
010726,2004-09-30,2004,3,INDL,C,D,STD,896047503,USD,2004Q3,2004Q3,14113.1140,126.6950,7396.5280,I
010726,2004-12-31,2004,4,INDL,C,D,STD,896047503,USD,2004Q4,2004Q4,14168.1960,124.4110,7331.3520,I
010726,2005-03-31,2005,1,INDL,C,D,STD,896047503,USD,2005Q1,2005Q1,13908.2440,122.7130,6974.4000,I
010726,2005-06-30,2005,2,INDL,C,D,STD,896047503,USD,2005Q2,2005Q2,13869.2970,125.4040,6948.4540,I
010726,2005-09-30,2005,3,INDL,C,D,STD,896047503,USD,2005Q3,2005Q3,14494.7380,130.9070,7729.1400,I
010726,2005-12-31,2005,4,INDL,C,D,STD,896047503,USD,2005Q4,2005Q4,14546.2420,151.1100,7820.6910,I
010726,2006-03-31,2006,1,INDL,C,D,STD,896047503,USD,2006Q1,2006Q1,14378.8180,138.0130,7716.5350,I
010726,2006-06-30,2006,2,INDL,C,D,STD,896047503,USD,2006Q2,2006Q2,14231.9200,113.7830,7508.9400,I
010726,2006-09-30,2006,3,INDL,C,D,STD,896047503,USD,2006Q3,2006Q3,14182.5810,238.4870,9731.3460,I
010726,2006-12-31,2006,4,INDL,C,D,STD,896047503,USD,2006Q4,2006Q4,13400.7720,174.6860,9081.1560,I
010726,2007-03-31,2007,1,INDL,C,D,STD,896047503,USD,2007Q1,2007Q1,13183.9240,182.1090,8879.5040,I
010726,2007-06-30,2007,2,INDL,C,D,STD,896047503,USD,2007Q2,2007Q2,13285.0950,261.5700,13077.7670,I
010726,2007-09-30,2007,3,INDL,C,D,STD,896047503,USD,2007Q3,2007Q3,13774.4890,446.1810,13428.7990,I
010726,2007-12-31,2007,4,INDL,C,D,STD,896047503,USD,2007Q4,2007Q4,,,,I
010726,2008-03-31,2008,1,INDL,C,D,STD,896047503,USD,2008Q1,2008Q1,,,,I
010726,2008-06-30,2008,2,INDL,C,D,STD,896047503,USD,2008Q2,2008Q2,,,,I
010726,2008-09-30,2008,3,INDL,C,D,STD,896047503,USD,2008Q3,2008Q3,,,,I
010726,2008-12-31,2008,4,INDL,C,D,STD,896047503,USD,2008Q4,2008Q4,,,,I
010726,2009-03-31,2009,1,INDL,C,D,STD,896047503,USD,2009Q1,2009Q1,,,,I
010726,2009-06-30,2009,2,INDL,C,D,STD,896047503,USD,2009Q2,2009Q2,,,,I
010726,2009-09-30,2009,3,INDL,C,D,STD,896047503,USD,2009Q3,2009Q3,,,,I
010726,2009-12-31,2009,4,INDL,C,D,STD,896047503,USD,2009Q4,2009Q4,,,,I
010726,2010-03-31,2010,1,INDL,C,D,STD,896047503,USD,2010Q1,2010Q1,,,,I
010726,2010-06-30,2010,2,INDL,C,D,STD,896047503,USD,2010Q2,2010Q2,,,,I
010726,2010-09-30,2010,3,INDL,C,D,STD,896047503,USD,2010Q3,2010Q3,,,,I
010726,2010-12-31,2010,4,INDL,C,D,STD,896047503,USD,2010Q4,2010Q4,5466.7550,1260.9570,14303.4520,I
010726,2011-03-31,2011,1,INDL,C,D,STD,896047503,USD,2011Q1,2011Q1,,,,I
010787,2004-06-30,2004,3,INDL,C,D,STD,G91442106,USD,2004Q2,2004Q3,62955.1000,4078.6000,33287.4000,I
010787,2004-09-30,2004,4,INDL,C,D,STD,G91442106,USD,2004Q3,2004Q4,63667.0000,4467.0000,33307.0000,I
010787,2004-12-31,2005,1,INDL,C,D,STD,G91442106,USD,2004Q4,2005Q1,64135.0000,3440.0000,32010.0000,I
010787,2005-03-31,2005,2,INDL,C,D,STD,G91442106,USD,2005Q1,2005Q2,62772.0000,2940.0000,31084.0000,I
010787,2005-06-30,2005,3,INDL,C,D,STD,G91442106,USD,2005Q2,2005Q3,61577.0000,2666.0000,29473.0000,I
010787,2005-09-30,2005,4,INDL,C,D,STD,G91442106,USD,2005Q3,2005Q4,62621.0000,3505.0000,30110.0000,I
010787,2005-12-31,2006,1,INDL,C,D,STD,G91442106,USD,2005Q4,2006Q1,62261.0000,3071.0000,29694.0000,I
010787,2006-03-31,2006,2,INDL,C,D,STD,G91442106,USD,2006Q1,2006Q2,61056.0000,2389.0000,26822.0000,I
010787,2006-06-30,2006,3,INDL,C,D,STD,G91442106,USD,2006Q2,2006Q3,61692.0000,2120.0000,27257.0000,I
010787,2006-09-30,2006,4,INDL,C,D,STD,G91442106,USD,2006Q3,2006Q4,63012.0000,3267.0000,27571.0000,I
010787,2006-12-31,2007,1,INDL,C,D,STD,G91442106,USD,2006Q4,2007Q1,62968.0000,2598.0000,27092.0000,I
010787,2007-03-31,2007,2,INDL,C,D,STD,G91442106,USD,2007Q1,2007Q2,64471.0000,4056.0000,27575.0000,I
010787,2007-06-30,2007,3,INDL,C,D,STD,G91442106,USD,2007Q2,2007Q3,32161.0000,4282.0000,16844.0000,I
010787,2007-09-30,2007,4,INDL,C,D,STD,G91442106,USD,2007Q3,2007Q4,32815.0000,5238.0000,17124.0000,I
010787,2007-12-31,2008,1,INDL,C,D,STD,G91442106,USD,2007Q4,2008Q1,32470.0000,4080.0000,16672.0000,I
010787,2008-03-31,2008,2,INDL,C,D,STD,G91442106,USD,2008Q1,2008Q2,29874.0000,1074.0000,13845.0000,I
010787,2008-06-30,2008,3,INDL,C,D,STD,G91442106,USD,2008Q2,2008Q3,30069.0000,1342.0000,13954.0000,I
010787,2008-09-30,2008,4,INDL,C,D,STD,G91442106,USD,2008Q3,2008Q4,28804.0000,1586.0000,13296.0000,I
010787,2008-12-31,2009,1,INDL,C,D,STD,G91442106,USD,2008Q4,2009Q1,27384.0000,1193.0000,12476.0000,I
010787,2009-03-31,2009,2,INDL,C,D,STD,G91442106,USD,2009Q1,2009Q2,24777.0000,1419.0000,12883.0000,I
010787,2009-06-30,2009,3,INDL,C,D,STD,G91442106,USD,2009Q2,2009Q3,25263.0000,1779.0000,12655.0000,I
010787,2009-09-30,2009,4,INDL,C,D,STD,G91442106,USD,2009Q3,2009Q4,25553.0000,2403.0000,12599.0000,I
010787,2009-12-31,2010,1,INDL,C,D,STD,G91442106,USD,2009Q4,2010Q1,25601.0000,2473.0000,12399.0000,I
010787,2010-03-31,2010,2,INDL,C,D,STD,G91442106,USD,2010Q1,2010Q2,25472.0000,2733.0000,12549.0000,I
010787,2010-06-30,2010,3,INDL,C,D,STD,G91442106,USD,2010Q2,2010Q3,26908.0000,1823.0000,12767.0000,I
010787,2010-09-30,2010,4,INDL,C,D,STD,G91442106,USD,2010Q3,2010Q4,27128.0000,1834.0000,13027.0000,I
010787,2010-12-31,2011,1,INDL,C,D,STD,G91442106,USD,2010Q4,2011Q1,26382.0000,2062.0000,12186.0000,I
010787,2011-03-31,2011,2,INDL,C,D,STD,G91442106,USD,2011Q1,2011Q2,26554.0000,1840.0000,12660.0000,I
010793,2004-06-30,2004,3,INDL,C,D,STD,902494103,USD,2004Q2,2004Q3,10537.0000,51.0000,6281.0000,A
010793,2004-09-30,2004,4,INDL,C,D,STD,902494103,USD,2004Q3,2004Q4,10464.0000,96.0000,6172.0000,A
010793,2004-12-31,2005,1,INDL,C,D,STD,902494103,USD,2004Q4,2005Q1,10344.0000,41.0000,6002.0000,A
010793,2005-03-31,2005,2,INDL,C,D,STD,902494103,USD,2005Q1,2005Q2,10371.0000,35.0000,5967.0000,A
010793,2005-06-30,2005,3,INDL,C,D,STD,902494103,USD,2005Q2,2005Q3,10366.0000,32.0000,5838.0000,A
010793,2005-09-30,2005,4,INDL,C,D,STD,902494103,USD,2005Q3,2005Q4,10504.0000,45.0000,5833.0000,A
010793,2005-12-31,2006,1,INDL,C,D,STD,902494103,USD,2005Q4,2006Q1,10699.0000,30.0000,5988.0000,A
010793,2006-03-31,2006,2,INDL,C,D,STD,902494103,USD,2006Q1,2006Q2,11272.0000,790.0000,6695.0000,A
010793,2006-06-30,2006,3,INDL,C,D,STD,902494103,USD,2006Q2,2006Q3,11246.0000,804.0000,6736.0000,A
010793,2006-09-30,2006,4,INDL,C,D,STD,902494103,USD,2006Q3,2006Q4,11121.0000,798.0000,6681.0000,A
010793,2006-12-31,2007,1,INDL,C,D,STD,902494103,USD,2006Q4,2007Q1,10197.0000,47.0000,5686.0000,A
010793,2007-03-31,2007,2,INDL,C,D,STD,902494103,USD,2007Q1,2007Q2,10194.0000,34.0000,5617.0000,A
010793,2007-06-30,2007,3,INDL,C,D,STD,902494103,USD,2007Q2,2007Q3,10316.0000,48.0000,5633.0000,A
010793,2007-09-30,2007,4,INDL,C,D,STD,902494103,USD,2007Q3,2007Q4,10227.0000,42.0000,5496.0000,A
010793,2007-12-31,2008,1,INDL,C,D,STD,902494103,USD,2007Q4,2008Q1,10250.0000,55.0000,5498.0000,A
010793,2008-03-31,2008,2,INDL,C,D,STD,902494103,USD,2008Q1,2008Q2,10367.0000,53.0000,5613.0000,A
010793,2008-06-30,2008,3,INDL,C,D,STD,902494103,USD,2008Q2,2008Q3,10648.0000,55.0000,5873.0000,A
010793,2008-09-30,2008,4,INDL,C,D,STD,902494103,USD,2008Q3,2008Q4,10850.0000,250.0000,5836.0000,A
010793,2008-12-31,2009,1,INDL,C,D,STD,902494103,USD,2008Q4,2009Q1,10484.0000,166.0000,5690.0000,A
010793,2009-03-31,2009,2,INDL,C,D,STD,902494103,USD,2009Q1,2009Q2,10937.0000,1051.0000,6304.0000,A
010793,2009-06-30,2009,3,INDL,C,D,STD,902494103,USD,2009Q2,2009Q3,10887.0000,985.0000,6072.0000,A
010793,2009-09-30,2009,4,INDL,C,D,STD,902494103,USD,2009Q3,2009Q4,10595.0000,1144.0000,6145.0000,A
010793,2009-12-31,2010,1,INDL,C,D,STD,902494103,USD,2009Q4,2010Q1,10851.0000,1504.0000,6212.0000,A
010793,2010-03-31,2010,2,INDL,C,D,STD,902494103,USD,2010Q1,2010Q2,10411.0000,812.0000,5623.0000,A
010793,2010-06-30,2010,3,INDL,C,D,STD,902494103,USD,2010Q2,2010Q3,10467.0000,834.0000,5448.0000,A
010793,2010-09-30,2010,4,INDL,C,D,STD,902494103,USD,2010Q3,2010Q4,10752.0000,978.0000,5487.0000,A
010793,2010-12-31,2011,1,INDL,C,D,STD,902494103,USD,2010Q4,2011Q1,11190.0000,1122.0000,5643.0000,A
010793,2011-03-31,2011,2,INDL,C,D,STD,902494103,USD,2011Q1,2011Q2,11226.0000,794.0000,5473.0000,A
010860,2004-06-30,2004,2,INDL,C,D,STD,023608102,USD,2004Q2,2004Q2,14677.0000,511.0000,9232.0000,A
010860,2004-09-30,2004,3,INDL,C,D,STD,023608102,USD,2004Q3,2004Q3,17764.0000,647.0000,11723.0000,A
010860,2004-12-31,2004,4,INDL,C,D,STD,023608102,USD,2004Q4,2004Q4,17434.0000,69.0000,11425.0000,A
010860,2005-03-31,2005,1,INDL,C,D,STD,023608102,USD,2005Q1,2005Q1,17333.0000,30.0000,11286.0000,A
010860,2005-06-30,2005,2,INDL,C,D,STD,023608102,USD,2005Q2,2005Q2,17491.0000,27.0000,11017.0000,A
010860,2005-09-30,2005,3,INDL,C,D,STD,023608102,USD,2005Q3,2005Q3,18090.0000,278.0000,11424.0000,A
010860,2005-12-31,2005,4,INDL,C,D,STD,023608102,USD,2005Q4,2005Q4,18162.0000,96.0000,11586.0000,A
010860,2006-03-31,2006,1,INDL,C,D,STD,023608102,USD,2006Q1,2006Q1,18314.0000,29.0000,11788.0000,A
010860,2006-06-30,2006,2,INDL,C,D,STD,023608102,USD,2006Q2,2006Q2,18450.0000,51.0000,11891.0000,A
010860,2006-09-30,2006,3,INDL,C,D,STD,023608102,USD,2006Q3,2006Q3,18830.0000,34.0000,12068.0000,A
010860,2006-12-31,2006,4,INDL,C,D,STD,023608102,USD,2006Q4,2006Q4,19578.0000,137.0000,12784.0000,A
010860,2007-03-31,2007,1,INDL,C,D,STD,023608102,USD,2007Q1,2007Q1,19626.0000,161.0000,12856.0000,A
010860,2007-06-30,2007,2,INDL,C,D,STD,023608102,USD,2007Q2,2007Q2,20531.0000,687.0000,13699.0000,A
010860,2007-09-30,2007,3,INDL,C,D,STD,023608102,USD,2007Q3,2007Q3,20405.0000,170.0000,13434.0000,A
010860,2007-12-31,2007,4,INDL,C,D,STD,023608102,USD,2007Q4,2007Q4,20728.0000,355.0000,13759.0000,A
010860,2008-03-31,2008,1,INDL,C,D,STD,023608102,USD,2008Q1,2008Q1,20758.0000,186.0000,13786.0000,A
010860,2008-06-30,2008,2,INDL,C,D,STD,023608102,USD,2008Q2,2008Q2,21645.0000,205.0000,14609.0000,A
010860,2008-09-30,2008,3,INDL,C,D,STD,023608102,USD,2008Q3,2008Q3,21479.0000,206.0000,14217.0000,A
010860,2008-12-31,2008,4,INDL,C,D,STD,023608102,USD,2008Q4,2008Q4,22657.0000,92.0000,15478.0000,A
010860,2009-03-31,2009,1,INDL,C,D,STD,023608102,USD,2009Q1,2009Q1,23071.0000,304.0000,15798.0000,A
010860,2009-06-30,2009,2,INDL,C,D,STD,023608102,USD,2009Q2,2009Q2,23190.0000,251.0000,15836.0000,A
010860,2009-09-30,2009,3,INDL,C,D,STD,023608102,USD,2009Q3,2009Q3,23594.0000,563.0000,15548.0000,A
010860,2009-12-31,2009,4,INDL,C,D,STD,023608102,USD,2009Q4,2009Q4,23790.0000,622.0000,15730.0000,A
010860,2010-03-31,2010,1,INDL,C,D,STD,023608102,USD,2010Q1,2010Q1,23688.0000,360.0000,15578.0000,A
010860,2010-06-30,2010,2,INDL,C,D,STD,023608102,USD,2010Q2,2010Q2,23915.0000,506.0000,15715.0000,A
010860,2010-09-30,2010,3,INDL,C,D,STD,023608102,USD,2010Q3,2010Q3,23631.0000,608.0000,15722.0000,A
010860,2010-12-31,2010,4,INDL,C,D,STD,023608102,USD,2010Q4,2010Q4,23515.0000,545.0000,15631.0000,A
010860,2011-03-31,2011,1,INDL,C,D,STD,023608102,USD,2011Q1,2011Q1,23329.0000,573.0000,15449.0000,A
010867,2004-06-30,2004,2,INDL,C,D,STD,907818108,USD,2004Q2,2004Q2,34170.0000,657.0000,21606.0000,A
010867,2004-09-30,2004,3,INDL,C,D,STD,907818108,USD,2004Q3,2004Q3,34392.0000,914.0000,21699.0000,A
010867,2004-12-31,2004,4,INDL,C,D,STD,907818108,USD,2004Q4,2004Q4,34589.0000,977.0000,21934.0000,A
010867,2005-03-31,2005,1,INDL,C,D,STD,907818108,USD,2005Q1,2005Q1,35014.0000,732.0000,22206.0000,A
010867,2005-06-30,2005,2,INDL,C,D,STD,907818108,USD,2005Q2,2005Q2,35109.0000,164.0000,22124.0000,A
010867,2005-09-30,2005,3,INDL,C,D,STD,907818108,USD,2005Q3,2005Q3,35171.0000,337.0000,21800.0000,A
010867,2005-12-31,2005,4,INDL,C,D,STD,907818108,USD,2005Q4,2005Q4,35620.0000,773.0000,21913.0000,A
010867,2006-03-31,2006,1,INDL,C,D,STD,907818108,USD,2006Q1,2006Q1,35544.0000,258.0000,21479.0000,A
010867,2006-06-30,2006,2,INDL,C,D,STD,907818108,USD,2006Q2,2006Q2,36007.0000,262.0000,21592.0000,A
010867,2006-09-30,2006,3,INDL,C,D,STD,907818108,USD,2006Q3,2006Q3,36372.0000,719.0000,21602.0000,A
010867,2006-12-31,2006,4,INDL,C,D,STD,907818108,USD,2006Q4,2006Q4,36515.0000,827.0000,21203.0000,A
010867,2007-03-31,2007,1,INDL,C,D,STD,907818108,USD,2007Q1,2007Q1,36686.0000,598.0000,21239.0000,A
010867,2007-06-30,2007,2,INDL,C,D,STD,907818108,USD,2007Q2,2007Q2,37302.0000,522.0000,21857.0000,A
010867,2007-09-30,2007,3,INDL,C,D,STD,907818108,USD,2007Q3,2007Q3,37917.0000,1022.0000,22534.0000,A
010867,2007-12-31,2007,4,INDL,C,D,STD,907818108,USD,2007Q4,2007Q4,38033.0000,878.0000,22448.0000,A
010867,2008-03-31,2008,1,INDL,C,D,STD,907818108,USD,2008Q1,2008Q1,38555.0000,827.0000,22998.0000,A
010867,2008-06-30,2008,2,INDL,C,D,STD,907818108,USD,2008Q2,2008Q2,39112.0000,611.0000,23546.0000,A
010867,2008-09-30,2008,3,INDL,C,D,STD,907818108,USD,2008Q3,2008Q3,39551.0000,857.0000,23816.0000,A
010867,2008-12-31,2008,4,INDL,C,D,STD,907818108,USD,2008Q4,2008Q4,39722.0000,1249.0000,24275.0000,A
010867,2009-03-31,2009,1,INDL,C,D,STD,907818108,USD,2009Q1,2009Q1,40199.0000,1466.0000,24545.0000,A
010867,2009-06-30,2009,2,INDL,C,D,STD,907818108,USD,2009Q2,2009Q2,41550.0000,1656.0000,25531.0000,A
010867,2009-09-30,2009,3,INDL,C,D,STD,907818108,USD,2009Q3,2009Q3,41689.0000,1435.0000,25260.0000,A
010867,2009-12-31,2009,4,INDL,C,D,STD,907818108,USD,2009Q4,2009Q4,42410.0000,1850.0000,25469.0000,A
010867,2010-03-31,2010,1,INDL,C,D,STD,907818108,USD,2010Q1,2010Q1,42712.0000,1753.0000,25499.0000,A
010867,2010-06-30,2010,2,INDL,C,D,STD,907818108,USD,2010Q2,2010Q2,42535.0000,1317.0000,25212.0000,A
010867,2010-09-30,2010,3,INDL,C,D,STD,907818108,USD,2010Q3,2010Q3,43001.0000,1358.0000,25565.0000,A
010867,2010-12-31,2010,4,INDL,C,D,STD,907818108,USD,2010Q4,2010Q4,43088.0000,1086.0000,25325.0000,A
010867,2011-03-31,2011,1,INDL,C,D,STD,907818108,USD,2011Q1,2011Q1,43587.0000,1248.0000,25541.0000,A
010894,2004-06-30,2004,2,INDL,C,D,STD,902653104,USD,2004Q2,2004Q2,3640.9720,7.1170,2422.1900,A
010894,2004-09-30,2004,3,INDL,C,D,STD,902653104,USD,2004Q3,2004Q3,3891.1480,8.4420,2688.2040,A
010894,2004-12-31,2004,4,INDL,C,D,STD,902653104,USD,2004Q4,2004Q4,4332.0010,13.9900,3052.9570,A
010894,2005-03-31,2005,1,INDL,C,D,STD,902653104,USD,2005Q1,2005Q1,4354.0160,7.5820,3105.3460,A
010894,2005-06-30,2005,2,INDL,C,D,STD,902653104,USD,2005Q2,2005Q2,4363.2410,21.8810,3104.0870,A
010894,2005-09-30,2005,3,INDL,C,D,STD,902653104,USD,2005Q3,2005Q3,4480.4290,9.8980,3252.1330,A
010894,2005-12-31,2005,4,INDL,C,D,STD,902653104,USD,2005Q4,2005Q4,4541.5930,20.1260,3350.0500,A
010894,2006-03-31,2006,1,INDL,C,D,STD,902653104,USD,2006Q1,2006Q1,4530.8420,41.1450,3371.3930,A
010894,2006-06-30,2006,2,INDL,C,D,STD,902653104,USD,2006Q2,2006Q2,4718.8320,11.3020,3573.6960,A
010894,2006-09-30,2006,3,INDL,C,D,STD,902653104,USD,2006Q3,2006Q3,4682.2660,34.3390,3516.5030,A
010894,2006-12-31,2006,4,INDL,C,D,STD,902653104,USD,2006Q4,2006Q4,4675.8750,7.7450,3531.7870,A
010894,2007-03-31,2007,1,INDL,C,D,STD,902653104,USD,2007Q1,2007Q1,4744.9950,33.2170,3634.7420,A
010894,2007-06-30,2007,2,INDL,C,D,STD,902653104,USD,2007Q2,2007Q2,4803.5170,33.9670,3772.7240,A
010894,2007-09-30,2007,3,INDL,C,D,STD,902653104,USD,2007Q3,2007Q3,4674.5980,8.2360,3627.6450,A
010894,2007-12-31,2007,4,INDL,C,D,STD,902653104,USD,2007Q4,2007Q4,4801.1210,9.5140,3719.6790,A
010894,2008-03-31,2008,1,INDL,C,D,STD,902653104,USD,2008Q1,2008Q1,5070.2050,69.2690,3366.0010,A
010894,2008-06-30,2008,2,INDL,C,D,STD,902653104,USD,2008Q2,2008Q2,5036.1460,9.9270,3403.2330,A
010894,2008-09-30,2008,3,INDL,C,D,STD,902653104,USD,2008Q3,2008Q3,5100.2120,12.9310,3550.5080,A
010894,2008-12-31,2008,4,INDL,C,D,STD,902653104,USD,2008Q4,2008Q4,5144.2950,20.4660,3496.2430,A
010894,2009-03-31,2009,1,INDL,C,D,STD,902653104,USD,2009Q1,2009Q1,5185.5300,77.8820,3578.2760,A
010894,2009-06-30,2009,2,INDL,C,D,STD,902653104,USD,2009Q2,2009Q2,4970.8980,47.7570,3399.8480,A
010894,2009-09-30,2009,3,INDL,C,D,STD,902653104,USD,2009Q3,2009Q3,5010.2570,70.2540,3473.6260,A
010894,2009-12-31,2009,4,INDL,C,D,STD,902653104,USD,2009Q4,2009Q4,5132.6170,14.8640,3634.8770,A
010894,2010-03-31,2010,1,INDL,C,D,STD,902653104,USD,2010Q1,2010Q1,5115.7160,28.5620,3598.5650,A
010894,2010-06-30,2010,2,INDL,C,D,STD,902653104,USD,2010Q2,2010Q2,5079.3690,17.8180,3592.5070,A
010894,2010-09-30,2010,3,INDL,C,D,STD,902653104,USD,2010Q3,2010Q3,5477.3580,24.9860,3684.6890,A
010894,2010-12-31,2010,4,INDL,C,D,STD,902653104,USD,2010Q4,2010Q4,5529.5400,24.9330,3800.4530,A
010894,2011-03-31,2011,1,INDL,C,D,STD,902653104,USD,2011Q1,2011Q1,5501.8770,27.0470,3741.1910,A
010983,2004-06-30,2004,2,INDL,C,D,STD,75513E101,USD,2004Q2,2004Q2,36692.0000,2018.0000,23400.0000,A
010983,2004-09-30,2004,3,INDL,C,D,STD,75513E101,USD,2004Q3,2004Q3,37631.0000,2340.0000,23756.0000,A
010983,2004-12-31,2004,4,INDL,C,D,STD,75513E101,USD,2004Q4,2004Q4,40035.0000,2265.0000,25117.0000,A
010983,2005-03-31,2005,1,INDL,C,D,STD,75513E101,USD,2005Q1,2005Q1,40535.0000,1963.0000,24908.0000,A
010983,2005-06-30,2005,2,INDL,C,D,STD,75513E101,USD,2005Q2,2005Q2,44791.0000,1985.0000,28595.0000,A
