gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,atq,cheq,ltq,costat,mkvaltq
002884,2005-03-31,2005,1,INDL,C,D,STD,550241103,USD,2005Q1,2005Q1,7702.5240,129.3310,4273.3400,A,
002884,2005-06-30,2005,2,INDL,C,D,STD,550241103,USD,2005Q2,2005Q2,7710.0380,100.4620,4266.9310,A,
002884,2005-09-30,2005,3,INDL,C,D,STD,550241103,USD,2005Q3,2005Q3,7842.5360,268.5010,4287.1010,A,
002884,2005-12-31,2005,4,INDL,C,D,STD,550241103,USD,2005Q4,2005Q4,7762.7070,158.8460,4137.0620,A,
002884,2006-03-31,2006,1,INDL,C,D,STD,550241103,USD,2006Q1,2006Q1,7524.1410,15.3200,4381.3600,A,4537.2941
002884,2006-06-30,2006,2,INDL,C,D,STD,550241103,USD,2006Q2,2006Q2,7433.9840,1.7690,4132.4240,A,4320.5822
002884,2006-09-30,2006,3,INDL,C,D,STD,550241103,USD,2006Q3,2006Q3,7405.6260,32.6940,4100.5870,A,4577.9180
002884,2006-12-31,2006,4,INDL,C,D,STD,550241103,USD,2006Q4,2006Q4,7441.0070,25.6680,4240.8300,A,4944.6696
002884,2007-03-31,2007,1,INDL,C,D,STD,550241103,USD,2007Q1,2007Q1,8090.1110,763.7490,4962.8810,A,4984.9541
002884,2007-06-30,2007,2,INDL,C,D,STD,550241103,USD,2007Q2,2007Q2,8273.5360,43.5250,5136.5020,A,5307.2591
002884,2007-09-30,2007,3,INDL,C,D,STD,550241103,USD,2007Q3,2007Q3,8232.6500,58.7140,4868.2290,A,5138.6934
002884,2007-12-31,2007,4,INDL,C,D,STD,550241103,USD,2007Q4,2007Q4,8184.5530,34.4020,4767.5300,A,4498.0783
002884,2008-03-31,2008,1,INDL,C,D,STD,550241103,USD,2008Q1,2008Q1,8118.1270,37.5390,4718.1430,A,3532.0492
002884,2008-06-30,2008,2,INDL,C,D,STD,550241103,USD,2008Q2,2008Q2,8168.0640,63.9000,4793.0270,A,3689.8644
002884,2008-09-30,2008,3,INDL,C,D,STD,550241103,USD,2008Q3,2008Q3,8272.9020,258.9570,5076.6620,A,3669.4347
002884,2008-12-31,2008,4,INDL,C,D,STD,550241103,USD,2008Q4,2008Q4,8254.1950,243.3270,5090.9550,A,2740.5704
002884,2009-03-31,2009,1,INDL,C,D,STD,550241103,USD,2009Q1,2009Q1,7933.8130,61.2300,4758.6040,A,2828.2815
002884,2009-06-30,2009,2,INDL,C,D,STD,550241103,USD,2009Q2,2009Q2,7886.7000,59.1440,4700.3780,A,3104.9980
